createdAt,updatedAt,patientID,patientName,patientBirthDate,patientNIK,patientPhoneNumber,patientAddress,patientEmail,isAlive,qualityScore,nameQuality
2024-12-23 07:13:24.513065,2024-12-23 07:13:24.513065,0b2a9323-ed25-4d36-b5ac-90a8e013009e,Eka Santoso,,5383155611035431,62882542420,"Jalan Gg. Jakarta No. 63, RT 01/RW 03, Ville, Bekasi 27575",ekasantoso790@outlook.com,True,85,Valid
2023-03-31 09:10:45.256696,2023-03-31 09:10:45.256696,e1a88106-f335-4664-b5e4-0d08712f1de2,Sari,1948-08-12,1794374608415247,62857629842,"Gg. Gg. Asia Afrika No. 708, RT 18/RW 08, Ville, Banjarmasin 74633",sari826@yahoo.co.id,True,100,OneWord
2022-09-09 16:34:34.365318,2024-04-10 06:47:16.998649,8f29b65a-8073-4ce8-b5cc-0f6f26032d9b,Putra Wijaya Joko,1954-01-10,7630156806413097,62879887468,"Komplek Jl. Rajawali Barat No. 211, RT 17/RW 02, Ville, Tangerang 24925",putrawijaya152@gmail.com,True,100,Valid
2020-04-28 02:40:12.716821,2021-01-09 07:32:18.163502,bb9f1572-38bb-48f7-87b5-87049991b28a,Umi,,5350844603796452,62868986892,"Jalan Gang Sentot Alibasa No. 373, RT 03/RW 07, Ville, Bandung 16450",umi514@outlook.com,True,85,OneWord
2024-05-12 13:05:49.803163,2025-06-25 00:30:17.598442,1d7c34e2-06ec-450f-a20c-374646495202,Lia Indrawati,2014-03-10,5234775307603344,62862040092,"Komplek Gang PHH. Mustofa No. 606, RT 18/RW 08, Ville, Banjarmasin 34365",liaindrawati531@outlook.com,True,100,Valid
2020-11-27 10:51:29.507327,2022-10-17 23:41:54.586516,406d2810-85a4-454c-81b2-0fac074043d9,Hana,1936-10-25,3450275701119074,62833857859,"Gg. Jalan Suryakencana No. 401, RT 05/RW 04, Ville, Jakarta Utara 77197",,True,95,OneWord
2022-06-15 18:32:42.809044,2025-02-23 00:30:57.962130,41fe8863-4a5d-4a67-8005-28d3b1c2758a,Bayu Nugroho,1995-07-04,6349847007978635,62886296002,"Komplek Jalan Sukajadi No. 975, RT 02/RW 02, Ville, Batam 88373",bayunugroho899@outlook.com,False,100,Valid
2021-06-11 14:42:25.577791,2025-06-08 12:23:32.294501,da5d3d37-8436-4adb-b80c-3415d73489fe,Kartika Permana,1983-05-01,2149862901017373,62815844786,"Jalan Gang Suryakencana No. 999, RT 20/RW 04, Ville, Makassar 85791",kartikapermana292@yahoo.co.id,True,100,Valid
2020-12-05 03:50:08.400311,2022-04-20 17:26:32.265110,53ccc596-2812-4e5d-b531-bda6953fab68,Lina Suryanto,1982-09-30,7645920302560617,62867649058,"Jalan Jalan Bangka Raya No. 699, RT 03/RW 04, Ville, Surabaya 61575",linasuryanto418@yahoo.com,True,100,Valid
2022-04-27 03:00:33.757372,2025-06-15 08:07:59.262668,d4d9c278-080d-43c1-a343-82bf4992e22d,Nanda,2003-10-02,5271053006174571,62808803967,"Jl. Gg. Rumah Sakit No. 952, RT 17/RW 08, Ville, Malang 49340",nanda71@gmail.com,True,100,OneWord
2023-11-03 19:34:40.278151,2023-11-03 19:34:40.278151,11eaab0e-5ab4-4576-8a7b-cf178dc567c0,Oscar Dewi,1990-05-15,9148441708174422,62875548940,"Perum Jalan PHH. Mustofa No. 420, RT 12/RW 02, Ville, Yogyakarta 41314",oscar479@yahoo.co.id,True,100,Valid
2020-04-24 18:17:56.522855,2020-04-24 18:17:56.522855,4d2ffff8-2b81-4dce-8dc4-8225570c9535,Citra Chandra,2023-02-25,8182972602653039,62850479176,"Perum Jl. K.H. Wahid Hasyim No. 815, RT 14/RW 01, Ville, Samarinda 66147",citrachandra498@gmail.com,True,100,Valid
2024-09-13 09:22:13.399567,2025-01-13 10:31:10.891958,a231754b-cf6c-48ae-bebc-85fde9b0ce5c,Putra Santoso,2005-05-30,1243991405904044,62833953960,"Jl. Gang Ciumbuleuit No. 748, RT 06/RW 01, Ville, Padang 12084",putrasantoso969@yahoo.com,True,100,Valid
2023-09-14 00:46:26.714739,2023-11-03 12:09:08.779796,b7a7eb5a-aab2-4cba-ad5d-70bb96861a03,Ayu,1945-10-21,6198071702994175,62867571072,"Jl. Jl. Otto Iskandardinata No. 612, RT 14/RW 09, Ville, Banjarmasin 24189",ayumaharani533@outlook.com,True,100,OneWord
2024-10-06 17:24:21.054679,2024-12-28 05:13:14.212969,ed32534e-e186-428c-9cdb-e96e4c986267,Nanda,2003-10-02,5271053006174571,62808803967,"Jl. Gg. Rumah Sakit No. 952, RT 17/RW 08, Ville, Malang 49340",nanda71@gmail.com,True,100,OneWord
2020-04-30 17:28:48.551161,2020-04-30 17:28:48.551161,f98ea1dc-feff-4b82-8f52-1a77aeb03854,Ayu Maharani,1945-10-21,6198071702994175,62867571072,"Jl. Jl. Otto Iskandardinata No. 612, RT 14/RW 09, Ville, Banjarmasin 24189",ayumaharani533@outlook.com,True,100,Valid
2024-05-22 12:38:43.212151,2024-06-03 10:00:01.586063,47b31e14-b902-4feb-ae71-2d3241ea4f91,Mira Permana,2004-09-19,9121011111518436,62835595952,"Jalan Gang Kapten Muslihat No. 295, RT 08/RW 08, Ville, Pekanbaru 52877",mirapermana129@outlook.com,False,100,Valid
2021-03-29 07:57:31.727315,2021-10-25 16:00:15.472265,131de31e-7832-41dd-888c-67c722e1dd89,Budi Purnomo,1961-01-19,7671231602631571,62863915267,"Jl. Jl. Rungkut Industri No. 492, RT 05/RW 04, Ville, Depok 45219",budipurnomo884@outlook.com,True,100,Valid
2020-06-17 04:50:13.176697,2022-03-08 05:43:39.790163,224d4070-7e2d-43dc-8593-5f1ae967029d,Bayu,1950-02-23,5362176411465438,62882767315,"Gang Jalan Cikapayang No. 726, RT 11/RW 03, Ville, Denpasar 43288",bayu689@yahoo.com,True,100,OneWord
2024-06-20 05:14:28.684375,2024-10-01 15:08:05.782154,977e3a10-0478-4d2a-b694-39558502df69,Rani Fitriani,2007-04-01,3508446712844124,62887381253,"Gg. Gg. Kapten Muslihat No. 923, RT 09/RW 04, Ville, Pekanbaru 75273",ranifitriani846@gmail.com,True,100,Valid
2024-10-01 00:33:07.145224,2024-10-01 00:33:07.145224,62c8874a-19a4-4178-943b-dc07a92de809,Vina Fitriani Ayu,2009-06-02,6555741812839100,62851247377,"Jalan Jalan Bangka Raya No. 202, RT 08/RW 02, Ville, Banjarmasin 54783",vinafitriani427@gmail.co.id,True,100,Valid
2020-02-02 20:23:26.026502,2021-12-04 09:57:22.963942,493c7763-b9c0-48e4-b66c-e6aec63b13b2,Bayu,1950-02-23,5362176411465438,62882767315,"Gang Jalan Cikapayang No. 726, RT 11/RW 03, Ville, Denpasar 43288",bayu689@yahoo.com,True,100,OneWord
2021-05-12 17:30:07.637913,2023-11-07 15:32:54.723417,2389d8a0-cafb-4580-abd9-386e802ed05e,Bayu Nugroho,1995-07-04,6349847007978635,62886296002,"Komplek Jalan Sukajadi No. 975, RT 02/RW 02, Ville, Batam 88373",bayunugroho899@outlook.com,False,100,Valid
